adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,budget,revenue,runtime,expected_revenue,disappointment_index,roi,release_year,release_month
False,/2TPoqmatGDfBOiRxqNoL11ncCJe.jpg,"[27, 53]",1111873,Abigail,en,Abigail,"A group of criminals kidnap a teenage ballet dancer, the daughter of a notorious gang leader, in order to obtain a ransom of $50 million, but over time, they discover that she is not just an ordinary girl. After the kidnappers begin to diminish, one by one, they discover, to their increasing horror, that they are locked inside with no normal little girl.",8.9152,/5gKKSoD3iezjoL7YqZONjmyAiRA.jpg,2024-04-16,False,False,6.667,2056,28000000,43015969,109,70000000.0,0.6145138428571428,0.5362846071428572,2024,4
False,/zbV32WKHFuEYLXLTpr0rmVjQn11.jpg,"[53, 28, 14]",1250,Ghost Rider,en,Ghost Rider,"In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",8.9081,/1pyU94dAY7npDQCKuxCSyX9KthN.jpg,2007-01-15,False,False,5.596,6437,110000000,228738393,114,275000000.0,0.8317759745454546,1.0794399363636364,2007,1
False,/n3VpgjdOB1DkHSUe1DbFzV8ncpJ.jpg,"[14, 28, 53, 878]",8698,The League of Extraordinary Gentlemen,en,The League of Extraordinary Gentlemen,"To prevent a world war from breaking out, famous characters from Victorian literature band together to do battle against a cunning villain.",8.8941,/kdAuVFP63XXxnb983ry2pLCKd9S.jpg,2003-07-11,False,False,5.996,4354,78000000,179265204,110,195000000.0,0.9193087384615385,1.298271846153846,2003,7
False,/kODNw6GJNdgldUMEhKPlCw8wQCr.jpg,[18],312221,Creed,en,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",8.8863,/1BfTsk5VWuw8FCocAhCyqnRbEzq.jpg,2015-11-25,False,False,7.404,7936,37000000,173600000,133,92500000.0,1.8767567567567567,3.691891891891892,2015,11
False,/1cO6OQJxz7YhTZ4V1OlkYfebeJa.jpg,"[28, 878, 12]",95,Armageddon,en,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",8.8832,/eTM3qtGhDU8cvjpoa6KEt5E2auU.jpg,1998-07-01,False,False,6.831,8554,140000000,553799566,151,350000000.0,1.5822844742857143,2.9557111857142857,1998,7
False,/wb34q3VgzHgL8frVMywrN3wXmqx.jpg,"[27, 35]",747,Shaun of the Dead,en,Shaun of the Dead,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",8.8829,/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg,2004-04-09,False,False,7.542,9315,6000000,39396175,99,15000000.0,2.626411666666667,5.566029166666667,2004,4
False,/lWNASscWXn32Asr9vkB1wq6cKvD.jpg,"[12, 9648, 80]",58574,Sherlock Holmes: A Game of Shadows,en,Sherlock Holmes: A Game of Shadows,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the detective.",8.8778,/y1MYZkwhZK6L0Jy4YMuPktzDOfn.jpg,2011-11-22,False,False,7.145,10918,125000000,334615000,129,312500000.0,1.070768,1.67692,2011,11
False,/tb0uo01w2kDHiQwTszsLlSusAm4.jpg,"[28, 878, 27]",315011,Shin Godzilla,ja,シン・ゴジラ,"When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",8.8649,/jPNShaWZMpVF0iQ7j1dvTuZLD20.jpg,2016-07-29,False,False,7.224,1560,15000000,78053145,120,37500000.0,2.0814172,4.203543,2016,7
False,/xMJvffWIaW9MtlY9aIXKViUNeIO.jpg,"[35, 878, 18]",646380,Don't Look Up,en,Don't Look Up,Two astronomers go on a media tour to warn humankind of a planet-killing comet hurtling toward Earth. The response from a distracted world: Meh.,8.8376,/th4E1yqsE8DGpAseLiUrI60Hf8V.jpg,2021-12-08,False,False,7.065,9323,75000000,791863,138,187500000.0,0.004223269333333333,-0.9894418266666667,2021,12
False,/b5IB4VGjR818tTNcCLHQCIFwQmW.jpg,"[28, 80, 53]",10431,War,en,War,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?",8.8371,/scFc8RD4sFxB2x0eIOaymphMnYh.jpg,2007-08-24,False,False,6.398,2038,25000000,40452643,103,62500000.0,0.647242288,0.61810572,2007,8
False,/iYdgEUE2W2aJkgqfSjf1x3gFfuV.jpg,"[28, 12, 878]",363088,Ant-Man and the Wasp,en,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",8.8342,/2mnK5VtjzYRWvQB1zLhZWtAJwzk.jpg,2018-07-04,False,False,6.903,14164,140000000,622674139,119,350000000.0,1.7790689685714285,3.4476724214285714,2018,7
False,/ihKsZZYMbyHXC1L7s90WDLITdC5.jpg,"[28, 12, 53]",76163,The Expendables 2,en,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",8.8319,/74rTIGyGoIu5KSxDVMdr8H3MtMo.jpg,2012-08-08,False,False,6.353,7164,100000000,314975955,103,250000000.0,1.25990382,2.14975955,2012,8
False,/27Mj3rFYP3xqFy7lnz17vEd8Ms.jpg,"[28, 53]",725201,The Gray Man,en,The Gray Man,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",8.8251,/8cXbitsS6dWQ5gfMTZdorpAAzEH.jpg,2022-07-13,False,False,6.901,4212,200000000,454023,128,500000000.0,0.000908046,-0.997729885,2022,7
False,/wubUakLEAAnKeXmuTks5insTKQx.jpg,[27],37169,The Human Centipede (First Sequence),en,The Human Centipede (First Sequence),"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon, who has a very disturbed vision.",8.8251,/gMtjxIkEi0hnTV5lPHbgeZ4ZpUZ.jpg,2009-10-31,False,False,5.186,2380,2000000,252207,92,5000000.0,0.0504414,-0.8738965,2009,10
False,/fIWsCpYR9iGDMSbMTSAzy8L7Kg5.jpg,"[12, 28, 53]",710,GoldenEye,en,GoldenEye,"When a powerful secret defense system is stolen, James Bond is assigned to stop a Russian crime syndicate from using it.",8.8114,/z0ljRnNxIO7CRBhLEO0DvLgAFPR.jpg,1995-11-16,False,False,6.902,4321,60000000,352194034,130,150000000.0,2.347960226666667,4.869900566666667,1995,11
False,/uqOuJ50EtTj7kkDIXP8LCg7G45D.jpg,"[18, 878]",264660,Ex Machina,en,Ex Machina,"Caleb, a coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",8.808,/dmJW8IAKHKxFNiUnoDR7JfsK7Rp.jpg,2015-01-21,False,False,7.573,14236,15000000,36869414,108,37500000.0,0.9831843733333333,1.4579609333333334,2015,1
False,/m03jul0YdVEOFXEQVUv6pOVQYGL.jpg,"[16, 35, 10751, 14]",400155,Hotel Transylvania 3: Summer Vacation,en,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",8.8027,/lzE5BwGQea1nek7TPXUuC5AZ6rq.jpg,2018-06-28,False,False,6.852,4694,80000000,528600000,97,200000000.0,2.643,5.6075,2018,6
False,/1ZVlzOBYCggLzvVYHK7Im6LohjC.jpg,"[14, 10751, 35]",1593,Night at the Museum,en,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.",8.7862,/pDsAAYf6Zn0yiAGJ6lYGs6hoZ4E.jpg,2006-12-20,False,False,6.6,10938,110000000,574480841,108,275000000.0,2.08902124,4.2225531,2006,12
False,/dZM71rHXh3Oo3WZlw8YpMMsoVB5.jpg,"[80, 18, 9648, 53]",1592,Primal Fear,en,Primal Fear,"Defense attorney Martin Vail takes on jobs for money and prestige rather than any sense of the greater good. His latest case involves an altar boy, accused of brutally murdering the archbishop of Chicago. Vail finds himself up against his ex-pupil and ex-lover, but as the case progresses and the Church's dark secrets are revealed, Vail finds that what appeared a simple case takes on a darker, more dangerous aspect.",8.7799,/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg,1996-04-03,False,False,7.659,3913,30000000,102616183,130,75000000.0,1.3682157733333333,2.4205394333333334,1996,4
False,/lbs1ood36hzj0O0cqW2a8MqptOh.jpg,"[28, 53, 80]",9335,Transporter 2,en,Transporter 2,"Professional driver, and former Special Forces officer, Frank Martin is living in Miami, where he is temporarily filling in for a friend as the chauffeur for a government narcotics control policy director and his family. The young boy in the family is targeted for kidnapping, and Frank immediately becomes involved in protecting the child and exposing the kidnappers.",8.7786,/cdm17vK8PxHfTi7ayZf6WKbOgUO.jpg,2005-08-03,False,False,6.328,3939,32000000,89100000,88,80000000.0,1.11375,1.784375,2005,8
False,/sZhY0BAsN1bMAPLIqMRqG1fqb3A.jpg,"[12, 16, 10751]",10009,Brother Bear,en,Brother Bear,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",8.7775,/otptPbEY0vBostmo95xwiiumMJm.jpg,2003-10-23,False,False,7.274,5743,128000000,250397798,85,320000000.0,0.78249311875,0.956232796875,2003,10
False,/en3GU5uGkKaYmSyetHV4csHHiH3.jpg,"[10752, 28, 18]",929590,Civil War,en,Civil War,"In the near future, a group of war journalists attempt to survive while reporting the truth as the United States stands on the brink of civil war.",8.7706,/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg,2024-04-10,False,False,6.859,4308,50000000,126542249,109,125000000.0,1.012337992,1.53084498,2024,4
False,/xnShZK7y4lupUmXghz75HRSooW9.jpg,[27],9373,The Texas Chainsaw Massacre,en,The Texas Chainsaw Massacre,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",8.7704,/781px1eOtfVt1RdIsL4Dt1s3x7R.jpg,2003-05-21,False,False,6.301,2894,9500000,107385515,98,23750000.0,4.521495368421053,10.303738421052632,2003,5
False,/kWYHKVCl2aD3kRco4eRUr4h6LsD.jpg,"[18, 36, 10752, 28]",2024,The Patriot,en,The Patriot,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",8.7588,/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,2000-06-28,False,False,7.193,4302,110000000,215294342,165,275000000.0,0.7828885163636363,0.9572212909090909,2000,6
False,/jZkkch6yrP1tVVfEU2uqwej9rBM.jpg,"[35, 10749, 18]",10184,He's Just Not That Into You,en,He's Just Not That Into You,"Have you ever wondered why they said they would call but didn't, or why they don't want to sleep with you anymore, or why your relationship isn't going to the next level? Maybe they're just not that into you. Gigi wants a man who says he'll call her - and actually does - while Alex advises her to stop waiting by the phone. Beth wants a proposal after years of a committed relationship with her boyfriend, Neil, who is just fine with the way things are. Janine's not sure if she can trust her husband, Ben, who can't quite trust himself around Anna. Anna can't decide between the sexy married guy or her straightforward, no-sparks standby, Conor, who can't get over the fact that he can't have her. And Mary, who's found an entire network of loving, supportive men, just needs to find one who's straight.",8.7252,/jip2ap24Y6JxEgzVRyNqyYssnyR.jpg,2009-02-06,False,False,6.627,4040,40000000,178866158,129,100000000.0,1.78866158,3.47165395,2009,2
False,/7isarjYDEKZ5t1CgcvbuqEUby8P.jpg,[27],9532,Final Destination,en,Final Destination,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",8.7243,/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,2000-03-17,False,False,6.634,6655,23000000,112880294,98,57500000.0,1.963135547826087,3.9078388695652175,2000,3
False,/nF74HKjNe7X54XMcIc7ulK5InxR.jpg,[35],4256,Scary Movie 3,en,Scary Movie 3,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",8.7153,/lpNG1nx67rvYze1b1R9q0YoSzrC.jpg,2003-10-24,False,False,5.964,4463,45000000,220673217,84,112500000.0,1.9615397066666667,3.9038492666666667,2003,10
False,/2kVt8oj1cSz4GAP0Hi8SESOiH0T.jpg,"[28, 878, 12, 9648]",75612,Oblivion,en,Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth. Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete. His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft. Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",8.7102,/bYLM3GpNUZnoFElPXp1zlhDPdtv.jpg,2013-04-10,False,False,6.677,11484,120000000,286168572,124,300000000.0,0.95389524,1.3847381,2013,4
False,/rspbS1E9wJtslrb8amfJgtMBUVh.jpg,"[27, 878]",924,Dawn of the Dead,en,Dawn of the Dead,"A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.",8.698,/ttquyxStEEctzghtA2f4PUGprDr.jpg,2004-03-19,False,False,7.061,4479,26000000,102278712,101,65000000.0,1.5735186461538462,2.9337966153846153,2004,3
False,/27jtaS1oCiLK5Y7P6iOXG2yj1Nc.jpg,[27],968051,The Nun II,en,The Nun II,"In 1956 France, a priest is violently murdered, and Sister Irene begins to investigate. She once again comes face-to-face with a powerful evil.",8.694,/5gzzkR7y3hnY8AD1wXjCnVlHba5.jpg,2023-09-06,False,False,6.641,2456,38500000,269670590,110,96250000.0,2.801772363636364,6.004430909090909,2023,9
False,/yVSgw4UyXWg0Edl7KMehdhhgIwL.jpg,"[878, 28, 53]",34851,Predators,en,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,8.6853,/wdniP8NDaJIydi1hMxhpbJMUfr6.jpg,2010-07-07,False,False,6.3,4614,40000000,127233108,107,100000000.0,1.27233108,2.1808277,2010,7
False,/vsCIw7ARCKQVPT2K2hkkFVl7yo5.jpg,"[35, 10749]",9602,Coming to America,en,Coming to America,"An African prince decides it’s time for him to find a princess... and his mission leads him and his most loyal friend to Queens, New York. In disguise as an impoverished immigrant, the pampered prince quickly finds himself a new job, new friends, new digs, new enemies and lots of trouble.",8.6821,/8YZiA1o264dk0cr1USyMdph6SZl.jpg,1988-06-29,False,False,6.879,4733,30000000,288752301,117,75000000.0,3.85003068,8.6250767,1988,6
